,Code,Length,Gear,Species,Group,Ref,Absolute,Abs.l.95,Abs.u.95,Efficiency,Eff.l.95,Eff.u.95
25799,LIN,40,GOV,Common ling,GRP2,Ref,0.132884925,NA,NA,0.21029818,0.153592599,0.26700376
25800,LIN,41,GOV,Common ling,GRP2,no,NA,NA,NA,0.2185308,0.161764967,0.275296634
25801,LIN,42,GOV,Common ling,GRP2,no,NA,NA,NA,0.226217412,0.169438889,0.282995935
25802,LIN,43,GOV,Common ling,GRP2,no,NA,NA,NA,0.233283033,0.17656836,0.289997706
25803,LIN,44,GOV,Common ling,GRP2,no,NA,NA,NA,0.239658996,0.1830841,0.296233893
25804,LIN,45,GOV,Common ling,GRP2,Ref,0.410055374,NA,NA,0.245282949,0.18889376,0.301672139
25805,LIN,46,GOV,Common ling,GRP2,no,NA,NA,NA,0.250092814,0.193906085,0.306279543
25806,LIN,47,GOV,Common ling,GRP2,no,NA,NA,NA,0.254026512,0.198036626,0.310016397
25807,LIN,48,GOV,Common ling,GRP2,no,NA,NA,NA,0.257022978,0.201210404,0.312835551
25808,LIN,49,GOV,Common ling,GRP2,no,NA,NA,NA,0.259044452,0.203367414,0.314721489
25809,LIN,50,GOV,Common ling,GRP2,Ref,0.363363304,NA,NA,0.260076479,0.204467896,0.315685062
25810,LIN,51,GOV,Common ling,GRP2,no,NA,NA,NA,0.260105618,0.204493357,0.315717878
25811,LIN,52,GOV,Common ling,GRP2,no,NA,NA,NA,0.259118426,0.203447353,0.314789499
25812,LIN,53,GOV,Common ling,GRP2,no,NA,NA,NA,0.257102793,0.201352762,0.312852825
25813,LIN,54,GOV,Common ling,GRP2,no,NA,NA,NA,0.254077209,0.198253236,0.309901182
25814,LIN,55,GOV,Common ling,GRP2,Ref,0.191216187,NA,NA,0.250090768,0.194206328,0.305975207
25815,LIN,56,GOV,Common ling,GRP2,no,NA,NA,NA,0.245193891,0.189274226,0.301113557
25816,LIN,57,GOV,Common ling,GRP2,no,NA,NA,NA,0.239437003,0.183522852,0.295351153
25817,LIN,58,GOV,Common ling,GRP2,no,NA,NA,NA,0.232871489,0.177019158,0.288723821
25818,LIN,59,GOV,Common ling,GRP2,no,NA,NA,NA,0.225570893,0.169825619,0.281316168
25819,LIN,60,GOV,Common ling,GRP2,Ref,0.19810157,NA,NA,0.217630913,0.162003507,0.273258319
25820,LIN,61,GOV,Common ling,GRP2,no,NA,NA,NA,0.209148211,0.153622163,0.264674258
25821,LIN,62,GOV,Common ling,GRP2,no,NA,NA,NA,0.200219448,0.144763665,0.25567523
25822,LIN,63,GOV,Common ling,GRP2,no,NA,NA,NA,0.190941404,0.135523694,0.246359114
25823,LIN,64,GOV,Common ling,GRP2,no,NA,NA,NA,0.181413591,0.125995201,0.236831982
25824,LIN,65,GOV,Common ling,GRP2,Ref,0.14312178,NA,NA,0.171738248,0.116270051,0.227206446
25825,LIN,66,GOV,Common ling,GRP2,no,NA,NA,NA,0.162017734,0.10645735,0.217578119
25826,LIN,67,GOV,Common ling,GRP2,no,NA,NA,NA,0.152354408,0.096683576,0.20802524
25827,LIN,68,GOV,Common ling,GRP2,no,NA,NA,NA,0.142849963,0.087086857,0.19861307
25828,LIN,69,GOV,Common ling,GRP2,no,NA,NA,NA,0.13359081,0.077772949,0.189408672
25829,LIN,70,GOV,Common ling,GRP2,Ref,0.080881509,NA,NA,0.124648074,0.068810198,0.180485949
25830,LIN,71,GOV,Common ling,GRP2,no,NA,NA,NA,0.116092214,0.060267733,0.171916696
25831,LIN,72,GOV,Common ling,GRP2,no,NA,NA,NA,0.107993693,0.052218192,0.163769195
25832,LIN,73,GOV,Common ling,GRP2,no,NA,NA,NA,0.100422023,0.0447347,0.156109346
25833,LIN,74,GOV,Common ling,GRP2,no,NA,NA,NA,0.093424911,0.037846381,0.149003442
25834,LIN,75,GOV,Common ling,GRP2,Ref,0.005825175,NA,NA,0.087028262,0.031543268,0.142513255
25835,LIN,76,GOV,Common ling,GRP2,no,NA,NA,NA,0.081257029,0.025826487,0.136687572
25836,LIN,77,GOV,Common ling,GRP2,no,NA,NA,NA,0.07613617,0.020714191,0.131558149
25837,LIN,78,GOV,Common ling,GRP2,no,NA,NA,NA,0.071689913,0.016240544,0.127139281
25838,LIN,79,GOV,Common ling,GRP2,no,NA,NA,NA,0.067925786,0.012418717,0.123432855
25839,LIN,80,GOV,Common ling,GRP2,Ref,0.069442625,NA,NA,0.064834618,0.009239369,0.120429868
25840,LIN,81,GOV,Common ling,GRP2,no,NA,NA,NA,0.062406511,0.006705898,0.118107124
25841,LIN,82,GOV,Common ling,GRP2,no,NA,NA,NA,0.060631567,0.00483465,0.116428485
25842,LIN,83,GOV,Common ling,GRP2,no,NA,NA,NA,0.059499536,0.003649183,0.11534989
25843,LIN,84,GOV,Common ling,GRP2,no,NA,NA,NA,0.058992069,0.003142543,0.114841594
25844,LIN,85,GOV,Common ling,GRP2,Ref,0.060397189,NA,NA,0.059082715,0.003274188,0.114891243
25845,LIN,86,GOV,Common ling,GRP2,no,NA,NA,NA,0.059744675,0.004004162,0.115485187
25846,LIN,87,GOV,Common ling,GRP2,no,NA,NA,NA,0.060951145,0.005296993,0.116605298
25847,LIN,88,GOV,Common ling,GRP2,no,NA,NA,NA,0.062675175,0.007120891,0.118229459
25848,LIN,89,GOV,Common ling,GRP2,no,NA,NA,NA,0.064886323,0.009423642,0.120349004
25849,LIN,90,GOV,Common ling,GRP2,Ref,0.04816341,NA,NA,0.067550663,0.012138457,0.122962868
25850,LIN,91,GOV,Common ling,GRP2,no,NA,NA,NA,0.070634116,0.015214835,0.126053397
25851,LIN,92,GOV,Common ling,GRP2,no,NA,NA,NA,0.074102605,0.018622639,0.129582571
25852,LIN,93,GOV,Common ling,GRP2,no,NA,NA,NA,0.07792193,0.022350222,0.133493637
25853,LIN,94,GOV,Common ling,GRP2,no,NA,NA,NA,0.082055096,0.026377999,0.137732193
25854,LIN,95,GOV,Common ling,GRP2,Ref,0.084516188,NA,NA,0.086462316,0.0306739,0.142250732
25855,LIN,96,GOV,Common ling,GRP2,no,NA,NA,NA,0.091103681,0.035214457,0.146992906
25856,LIN,97,GOV,Common ling,GRP2,no,NA,NA,NA,0.095939283,0.039984069,0.151894496
25857,LIN,98,GOV,Common ling,GRP2,no,NA,NA,NA,0.100929197,0.044969671,0.156888723
25858,LIN,99,GOV,Common ling,GRP2,no,NA,NA,NA,0.106033181,0.050130557,0.161935804
25859,LIN,100,GOV,Common ling,GRP2,Ref,0.138915963,NA,NA,0.111210669,0.055397941,0.167023397
25860,LIN,101,GOV,Common ling,GRP2,no,NA,NA,NA,0.116421084,0.060704666,0.172137502
25861,LIN,102,GOV,Common ling,GRP2,no,NA,NA,NA,0.121623848,0.065990401,0.177257295
25862,LIN,103,GOV,Common ling,GRP2,no,NA,NA,NA,0.126778689,0.071202914,0.182354464
25863,LIN,104,GOV,Common ling,GRP2,no,NA,NA,NA,0.131852405,0.076287485,0.187417326
25864,LIN,105,GOV,Common ling,GRP2,Ref,0.258193118,NA,NA,0.136818861,0.081193205,0.192444517
25865,LIN,106,GOV,Common ling,GRP2,no,NA,NA,NA,0.14165223,0.085890562,0.197413897
25866,LIN,107,GOV,Common ling,GRP2,no,NA,NA,NA,0.146326683,0.090373047,0.20228032
25867,LIN,108,GOV,Common ling,GRP2,no,NA,NA,NA,0.150817035,0.094653702,0.206980369
25868,LIN,109,GOV,Common ling,GRP2,no,NA,NA,NA,0.15511283,0.098751817,0.211473842
25869,LIN,110,GOV,Common ling,GRP2,Ref,0.132145673,NA,NA,0.159218341,0.102684919,0.215751762
25870,LIN,111,GOV,Common ling,GRP2,no,NA,NA,NA,0.163138484,0.106472365,0.219804602
25871,LIN,112,GOV,Common ling,GRP2,no,NA,NA,NA,0.166878174,0.110133575,0.223622773
25872,LIN,113,GOV,Common ling,GRP2,no,NA,NA,NA,0.170442943,0.113683501,0.227202386
25873,LIN,114,GOV,Common ling,GRP2,no,NA,NA,NA,0.173852498,0.117117817,0.230587179
25874,LIN,115,GOV,Common ling,GRP2,Ref,0.15544428,NA,NA,0.177140721,0.120417037,0.233864404
25875,LIN,116,GOV,Common ling,GRP2,no,NA,NA,NA,0.18034211,0.123565806,0.237118415
25876,LIN,117,GOV,Common ling,GRP2,no,NA,NA,NA,0.183491165,0.126559935,0.240422396
25877,LIN,118,GOV,Common ling,GRP2,no,NA,NA,NA,0.186622492,0.129409891,0.243835094
25878,LIN,119,GOV,Common ling,GRP2,no,NA,NA,NA,0.189773171,0.132132787,0.247413555
25879,LIN,120,GOV,Common ling,GRP2,Ref,0.216418329,NA,NA,0.192982755,0.134758656,0.251206854
25880,LIN,121,GOV,Common ling,GRP2,no,NA,NA,NA,0.196290906,0.137343681,0.25523813
25881,LIN,122,GOV,Common ling,GRP2,no,NA,NA,NA,0.199737284,0.139966678,0.25950789
25882,LIN,123,GOV,Common ling,GRP2,no,NA,NA,NA,0.203360997,0.14271904,0.264002953
25883,LIN,124,GOV,Common ling,GRP2,no,NA,NA,NA,0.207188377,0.145659147,0.268717607
25884,LIN,125,GOV,Common ling,GRP2,Ref,0.189394927,NA,NA,0.211232987,0.148797215,0.273668758
25885,LIN,126,GOV,Common ling,GRP2,no,NA,NA,NA,0.215507833,0.152121785,0.278893882
25886,LIN,127,GOV,Common ling,GRP2,no,NA,NA,NA,0.220025923,0.155598406,0.284453439
25887,LIN,128,GOV,Common ling,GRP2,no,NA,NA,NA,0.224799443,0.1591647,0.290434187
25888,LIN,129,GOV,Common ling,GRP2,no,NA,NA,NA,0.229821761,0.162687343,0.29695618
25889,LIN,130,GOV,Common ling,GRP2,no,NA,NA,NA,0.23506742,0.165980095,0.304154744
25890,LIN,131,GOV,Common ling,GRP2,no,NA,NA,NA,0.240510142,0.168871439,0.312148846
25891,LIN,132,GOV,Common ling,GRP2,no,NA,NA,NA,0.246123655,0.171225586,0.321021724
25892,LIN,133,GOV,Common ling,GRP2,no,NA,NA,NA,0.251881682,0.172954731,0.330808632
25893,LIN,134,GOV,Common ling,GRP2,no,NA,NA,NA,0.257757947,0.174022418,0.341493476
25894,LIN,135,GOV,Common ling,GRP2,Ref,0.297795909,NA,NA,0.263726176,0.174438628,0.353013725
25895,LIN,136,GOV,Common ling,GRP2,no,NA,NA,NA,0.269760094,0.174249641,0.365270546
25896,LIN,137,GOV,Common ling,GRP2,no,NA,NA,NA,0.275833424,0.173526349,0.3781405
25897,LIN,138,GOV,Common ling,GRP2,no,NA,NA,NA,0.28192044,0.172353522,0.391487358
25898,LIN,139,GOV,Common ling,GRP2,no,NA,NA,NA,0.288008003,0.170814228,0.405201778
25899,LIN,140,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25900,LIN,141,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25901,LIN,142,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25902,LIN,143,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25903,LIN,144,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25904,LIN,145,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25905,LIN,146,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25906,LIN,147,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25907,LIN,148,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25908,LIN,149,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25909,LIN,150,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25910,LIN,151,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25911,LIN,152,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25912,LIN,153,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25913,LIN,154,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25914,LIN,155,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25915,LIN,156,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25916,LIN,157,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25917,LIN,158,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25918,LIN,159,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25919,LIN,160,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25920,LIN,161,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25921,LIN,162,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25922,LIN,163,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25923,LIN,164,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
25924,LIN,165,GOV,Common ling,GRP2,no,NA,NA,NA,0.294095566,0.168975562,0.419215569
26755,LNS,0,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26756,LNS,1,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26757,LNS,2,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26758,LNS,3,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26759,LNS,4,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26760,LNS,5,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26761,LNS,6,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26762,LNS,7,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26763,LNS,8,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26764,LNS,9,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26765,LNS,10,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26766,LNS,11,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26767,LNS,12,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26768,LNS,13,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26769,LNS,14,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26770,LNS,15,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26771,LNS,16,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26772,LNS,17,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26773,LNS,18,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26774,LNS,19,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26775,LNS,20,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26776,LNS,21,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26777,LNS,22,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26778,LNS,23,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26779,LNS,24,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26780,LNS,25,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26781,LNS,26,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26782,LNS,27,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26783,LNS,28,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26784,LNS,29,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26785,LNS,30,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26786,LNS,31,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26787,LNS,32,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26788,LNS,33,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26789,LNS,34,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26790,LNS,35,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26791,LNS,36,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26792,LNS,37,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26793,LNS,38,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26794,LNS,39,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26795,LNS,40,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26796,LNS,41,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26797,LNS,42,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26798,LNS,43,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26799,LNS,44,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26800,LNS,45,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26801,LNS,46,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26802,LNS,47,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26803,LNS,48,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26804,LNS,49,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26805,LNS,50,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26806,LNS,51,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26807,LNS,52,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26808,LNS,53,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26809,LNS,54,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26810,LNS,55,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26811,LNS,56,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26812,LNS,57,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26813,LNS,58,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26814,LNS,59,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26815,LNS,60,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26816,LNS,61,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26817,LNS,62,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26818,LNS,63,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26819,LNS,64,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26820,LNS,65,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26821,LNS,66,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26822,LNS,67,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26823,LNS,68,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26824,LNS,69,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26825,LNS,70,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26826,LNS,71,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26827,LNS,72,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26828,LNS,73,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26829,LNS,74,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26830,LNS,75,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26831,LNS,76,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26832,LNS,77,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26833,LNS,78,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26834,LNS,79,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26835,LNS,80,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26836,LNS,81,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26837,LNS,82,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26838,LNS,83,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26839,LNS,84,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26840,LNS,85,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26841,LNS,86,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26842,LNS,87,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26843,LNS,88,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26844,LNS,89,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26845,LNS,90,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26846,LNS,91,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26847,LNS,92,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26848,LNS,93,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26849,LNS,94,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26850,LNS,95,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26851,LNS,96,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26852,LNS,97,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26853,LNS,98,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26854,LNS,99,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26855,LNS,100,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26856,LNS,101,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26857,LNS,102,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26858,LNS,103,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26859,LNS,104,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26860,LNS,105,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26861,LNS,106,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26862,LNS,107,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26863,LNS,108,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26864,LNS,109,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26865,LNS,110,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26866,LNS,111,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26867,LNS,112,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26868,LNS,113,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26869,LNS,114,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26870,LNS,115,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26871,LNS,116,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26872,LNS,117,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26873,LNS,118,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26874,LNS,119,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26875,LNS,120,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26876,LNS,121,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26877,LNS,122,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26878,LNS,123,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26879,LNS,124,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
26880,LNS,125,GOV,Long-nose skate,GRP3,no,NA,NA,NA,NA,NA,NA
27511,LSD,0,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0,NA,NA
27512,LSD,1,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.000229426,NA,NA
27513,LSD,2,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.000458853,NA,NA
27514,LSD,3,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.000688279,NA,NA
27515,LSD,4,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.000917706,NA,NA
27516,LSD,5,GOV,Lesser spotted dogfish,GRP7,Ref,0.004439199,NA,NA,0.001147132,NA,NA
27517,LSD,6,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.001376559,NA,NA
27518,LSD,7,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.001605985,NA,NA
27519,LSD,8,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.001835412,NA,NA
27520,LSD,9,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.002064838,NA,NA
27521,LSD,10,GOV,Lesser spotted dogfish,GRP7,Ref,0.004439199,NA,NA,0.002294265,NA,NA
27522,LSD,11,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.002523691,-0.096967891,0.102015274
27523,LSD,12,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.016918122,-0.078253398,0.112089641
27524,LSD,13,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.032303359,-0.060230794,0.124837512
27525,LSD,14,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.048798308,-0.042065001,0.139661618
27526,LSD,15,GOV,Lesser spotted dogfish,GRP7,Ref,0.078552412,NA,NA,0.066423916,-0.023399904,0.156247737
27527,LSD,16,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.085196868,-0.004034487,0.174428223
27528,LSD,17,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.10513385,0.016187185,0.194080515
27529,LSD,18,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.126250997,0.037422995,0.215078999
27530,LSD,19,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.148551775,0.059712883,0.237390667
27531,LSD,20,GOV,Lesser spotted dogfish,GRP7,Ref,0.242621756,NA,NA,0.172026981,0.083019773,0.261034189
27532,LSD,21,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.196666859,0.10741165,0.285922069
27533,LSD,22,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.222461656,0.133059598,0.311863713
27534,LSD,23,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.249403048,0.160162369,0.338643728
27535,LSD,24,GOV,Lesser spotted dogfish,GRP7,no,NA,NA,NA,0.277515682,0.188698556,0.366332809
