"","ShootLong_degdec","ShootLat_degdec","Ship","HaulID"
"1961",-6.4841,51.1263,"THA2","CSBBFraOT4/THA2/2014/147"
"1962",-6.3467,51.1142,"THA2","CSBBFraOT4/THA2/2014/148"
"1963",-7.3488,50.6661,"THA2","CSBBFraOT4/THA2/2014/149"
"1964",-7.1902,50.4338,"THA2","CSBBFraOT4/THA2/2014/150"
"1965",-7.6512,50.3624,"THA2","CSBBFraOT4/THA2/2014/151"
"1966",-8.1792,50.4619,"THA2","CSBBFraOT4/THA2/2014/152"
"1967",-8.4653,49.7442,"THA2","CSBBFraOT4/THA2/2014/153"
"1968",-7.9225,49.6873,"THA2","CSBBFraOT4/THA2/2014/154"
"1969",-7.3794,49.7104,"THA2","CSBBFraOT4/THA2/2014/155"
"1970",-7.3304,49.5871,"THA2","CSBBFraOT4/THA2/2014/156"
"1971",-10.8988,50.071,"THA2","CSBBFraOT4/THA2/2014/121"
"1972",-10.0726,50.3029,"THA2","CSBBFraOT4/THA2/2014/124"
"1973",-10.0235,50.4967,"THA2","CSBBFraOT4/THA2/2014/125"
"1974",-9.3564,50.4461,"THA2","CSBBFraOT4/THA2/2014/129"
"1975",-9.6143,50.6165,"THA2","CSBBFraOT4/THA2/2014/130"
"1976",-9.6487,50.908,"THA2","CSBBFraOT4/THA2/2014/131"
"1977",-9.6522,51.0289,"THA2","CSBBFraOT4/THA2/2014/132"
"1978",-9.4768,51.1562,"THA2","CSBBFraOT4/THA2/2014/134"
"1979",-8.9447,51.1464,"THA2","CSBBFraOT4/THA2/2014/135"
"1980",-8.5683,51.1869,"THA2","CSBBFraOT4/THA2/2014/136"
"1981",-5.2647,51.4565,"THA2","CSBBFraOT4/THA2/2014/142"
"1982",-5.1412,51.0964,"THA2","CSBBFraOT4/THA2/2014/144"
"1983",-9.1648,48.3165,"THA2","CSBBFraOT4/THA2/2015/91"
"1984",-8.3154,48.3358,"THA2","CSBBFraOT4/THA2/2015/89"
"1985",-6.5935,48.3725,"THA2","CSBBFraOT4/THA2/2015/111"
"1986",-7.9563,48.3734,"THA2","CSBBFraOT4/THA2/2015/108"
"1987",-7.4523,48.4355,"THA2","CSBBFraOT4/THA2/2015/112"
"1988",-9.2981,48.6755,"THA2","CSBBFraOT4/THA2/2015/92"
"1989",-8.2386,48.7627,"THA2","CSBBFraOT4/THA2/2015/107"
"1990",-8.5786,48.7673,"THA2","CSBBFraOT4/THA2/2015/105"
"1991",-9.3841,49.1181,"THA2","CSBBFraOT4/THA2/2015/103"
"1992",-9.4905,49.2582,"THA2","CSBBFraOT4/THA2/2015/102"
"1993",-10.5109,49.3381,"THA2","CSBBFraOT4/THA2/2015/97"
"1994",-9.8919,49.4265,"THA2","CSBBFraOT4/THA2/2015/101"
"1995",-10.8802,49.5227,"THA2","CSBBFraOT4/THA2/2015/95"
"1996",-10.167,49.7576,"THA2","CSBBFraOT4/THA2/2015/100"
"1997",-9.5348,49.7685,"THA2","CSBBFraOT4/THA2/2015/119"
"1998",-8.615,50.4166,"THA2","CSBBFraOT4/THA2/2015/136"
"1999",-10.7644,50.7168,"THA2","CSBBFraOT4/THA2/2015/127"
"2000",-10.507,50.7174,"THA2","CSBBFraOT4/THA2/2015/128"
"2001",-6.389,51.0929,"THA2","CSBBFraOT4/THA2/2015/150"
"2002",-9.4582,51.1255,"THA2","CSBBFraOT4/THA2/2015/131"
"2003",-9.9271,51.163,"THA2","CSBBFraOT4/THA2/2015/130"
"2004",-6.5637,51.2656,"THA2","CSBBFraOT4/THA2/2015/149"
"2005",-9.2249,51.297,"THA2","CSBBFraOT4/THA2/2015/132"
"2006",-5.7864,51.4385,"THA2","CSBBFraOT4/THA2/2015/145"
"2007",-5.8744,51.7526,"THA2","CSBBFraOT4/THA2/2015/144"
"2008",-8.5275,48.6148,"THA2","CSBBFraOT4/THA2/2016/82"
"2009",-8.0586,49.0267,"THA2","CSBBFraOT4/THA2/2016/84"
"2010",-9.1496,48.9892,"THA2","CSBBFraOT4/THA2/2016/86"
"2011",-9.6462,50.91,"THA2","CSBBFraOT4/THA2/2016/138"
"2012",-7.4833,51.3071,"THA2","CSBBFraOT4/THA2/2016/143"
"2013",-6.5474,51.7817,"THA2","CSBBFraOT4/THA2/2016/146"
"2014",-5.8604,51.7506,"THA2","CSBBFraOT4/THA2/2016/147"
"2015",-9.1781,48.7154,"THA2","CSBBFraOT4/THA2/2016/87"
"2016",-8.8238,48.3257,"THA2","CSBBFraOT4/THA2/2016/91"
"2017",-8.5878,48.7617,"THA2","CSBBFraOT4/THA2/2016/92"
"2018",-8.7528,49.1199,"THA2","CSBBFraOT4/THA2/2016/93"
"2019",-8.2484,50.4179,"THA2","CSBBFraOT4/THA2/2016/98"
"2020",-7.9239,50.52,"THA2","CSBBFraOT4/THA2/2016/99"
"2021",-7.8399,50.6631,"THA2","CSBBFraOT4/THA2/2016/100"
"2022",-7.4229,48.4594,"THA2","CSBBFraOT4/THA2/2016/109"
"2023",-6.6254,48.3737,"THA2","CSBBFraOT4/THA2/2016/111"
"2024",-8.0658,49.4551,"THA2","CSBBFraOT4/THA2/2016/117"
"2025",-8.3091,49.5629,"THA2","CSBBFraOT4/THA2/2016/118"
"2026",-8.419,49.7325,"THA2","CSBBFraOT4/THA2/2016/119"
"2027",-10.0178,50.2991,"THA2","CSBBFraOT4/THA2/2016/130"
"2028",-10.8449,50.9161,"THA2","CSBBFraOT4/THA2/2016/133"
"2029",-5.5009,51.2508,"THA2","CSBBFraOT4/THA2/2016/149"
"2030",-5.2646,51.4584,"THA2","CSBBFraOT4/THA2/2016/150"
"2031",-5.082,51.0899,"THA2","CSBBFraOT4/THA2/2016/152"
"2032",-6.1437,51.1558,"THA2","CSBBFraOT4/THA2/2016/153"
"2033",-6.5581,51.2627,"THA2","CSBBFraOT4/THA2/2016/154"
"2034",-6.4927,51.1589,"THA2","CSBBFraOT4/THA2/2016/155"
"2035",-6.347,51.1141,"THA2","CSBBFraOT4/THA2/2016/156"
"2036",-7.1929,49.9096,"THA2","CSBBFraOT4/THA2/2016/157"
"2037",-7.3803,49.7116,"THA2","CSBBFraOT4/THA2/2016/158"
"2038",-6.511,51.84,"CEXP","CSIreOT4/CEXP/2003/109"
"2039",-11.197,52.058,"CEXP","CSIreOT4/CEXP/2003/54"
"2040",-6.072,51.803,"CEXP","CSIreOT4/CEXP/2003/111"
"2041",-5.907,51.734,"CEXP","CSIreOT4/CEXP/2003/106"
"2042",-10.813,51.48,"CEXP","CSIreOT4/CEXP/2003/64"
"2043",-6.373,51.38,"CEXP","CSIreOT4/CEXP/2003/103"
"2044",-7.415,51.178,"CEXP","CSIreOT4/CEXP/2003/97"
"2045",-8.262,51.092,"CEXP","CSIreOT4/CEXP/2003/92"
"2046",-10.863,50.845,"CEXP","CSIreOT4/CEXP/2003/66"
"2047",-8.237,50.742,"CEXP","CSIreOT4/CEXP/2003/83"
"2048",-7.294,50.647,"CEXP","CSIreOT4/CEXP/2003/86"
"2049",-8.207,50.64,"CEXP","CSIreOT4/CEXP/2003/84"
"2050",-8.792,54.493,"CEXP","CSIreOT4/CEXP/2003/28"
"2051",-10.119,54.473,"CEXP","CSIreOT4/CEXP/2003/158"
"2052",-9.42,54.47,"CEXP","CSIreOT4/CEXP/2003/32"
"2053",-10.314,54.302,"CEXP","CSIreOT4/CEXP/2003/35"
"2054",-9.933,54.292,"CEXP","CSIreOT4/CEXP/2003/34"
"2055",-10.7,54.14,"CEXP","CSIreOT4/CEXP/2003/157"
"2056",-11.069,53.811,"CEXP","CSIreOT4/CEXP/2003/2"
"2057",-10.863,53.747,"CEXP","CSIreOT4/CEXP/2003/1"
"2058",-10.941,53.078,"CEXP","CSIreOT4/CEXP/2003/38"
"2059",-9.613,52.797,"CEXP","CSIreOT4/CEXP/2003/50"
"2060",-10.757,52.668,"CEXP","CSIreOT4/CEXP/2003/44"
"2061",-9.253,55.43,"CEXP","CSIreOT4/CEXP/2003/10"
"2062",-7.019,55.381,"CEXP","CSIreOT4/CEXP/2003/147"
"2063",-6.88,55.369,"CEXP","CSIreOT4/CEXP/2003/146"
"2064",-9.297,55.357,"CEXP","CSIreOT4/CEXP/2003/11"
"2065",-6.926,55.322,"CEXP","CSIreOT4/CEXP/2003/145"
"2066",-7.908,55.202,"CEXP","CSIreOT4/CEXP/2003/22"
"2067",-9.558,55.109,"CEXP","CSIreOT4/CEXP/2003/5"
"2068",-9.649,54.776,"CEXP","CSIreOT4/CEXP/2003/3"
"2069",-9.304,54.596,"CEXP","CSIreOT4/CEXP/2003/159"
"2070",-8.815,54.557,"CEXP","CSIreOT4/CEXP/2003/27"
"2071",-8.326,56.315,"CEXP","CSIreOT4/CEXP/2003/12"
"2072",-9.103,56.226,"CEXP","CSIreOT4/CEXP/2003/150"
"2073",-7.298,56.213,"CEXP","CSIreOT4/CEXP/2003/15"
"2074",-7.753,56.212,"CEXP","CSIreOT4/CEXP/2003/14"
"2075",-8.861,56.006,"CEXP","CSIreOT4/CEXP/2003/151"
"2076",-7.849,55.981,"CEXP","CSIreOT4/CEXP/2003/18"
"2077",-8.492,55.858,"CEXP","CSIreOT4/CEXP/2003/152"
"2078",-8.366,55.819,"CEXP","CSIreOT4/CEXP/2003/153"
"2079",-9.101,55.735,"CEXP","CSIreOT4/CEXP/2003/7"
"2080",-7.203,55.693,"CEXP","CSIreOT4/CEXP/2003/21"
"2081",-8.912,55.651,"CEXP","CSIreOT4/CEXP/2003/8"
"2082",-9.166,55.612,"CEXP","CSIreOT4/CEXP/2003/9"
"2083",-7.312,55.603,"CEXP","CSIreOT4/CEXP/2003/149"
"2084",-7.688,55.515,"CEXP","CSIreOT4/CEXP/2003/23"
"2085",-7.036,55.512,"CEXP","CSIreOT4/CEXP/2003/148"
"2086",-8.323,55.476,"CEXP","CSIreOT4/CEXP/2003/156"
"2087",-9.015,55.121,"CEXP","CSIreOT4/CEXP/2004/36"
"2088",-9.361,55.165,"CEXP","CSIreOT4/CEXP/2004/37"
"2089",-8.475,55.31,"CEXP","CSIreOT4/CEXP/2004/161"
"2090",-6.311,55.365,"CEXP","CSIreOT4/CEXP/2004/156"
"2091",-8.491,55.381,"CEXP","CSIreOT4/CEXP/2004/35"
"2092",-8.875,55.632,"CEXP","CSIreOT4/CEXP/2004/12"
"2093",-9.103,56.226,"CEXP","CSIreOT4/CEXP/2004/15"
"2094",-9.918,54.294,"CEXP","CSIreOT4/CEXP/2004/7"
"2095",-9.818,52.544,"CEXP","CSIreOT4/CEXP/2004/68"
"2096",-8.882,54.463,"CEXP","CSIreOT4/CEXP/2004/167"
"2097",-8.78,54.871,"CEXP","CSIreOT4/CEXP/2004/163"
"2098",-8.523,55.083,"CEXP","CSIreOT4/CEXP/2004/162"
"2099",-7.911,55.21,"CEXP","CSIreOT4/CEXP/2004/33"
"2100",-7.767,55.513,"CEXP","CSIreOT4/CEXP/2004/26"
"2101",-7.074,55.529,"CEXP","CSIreOT4/CEXP/2004/28"
"2102",-7.319,55.618,"CEXP","CSIreOT4/CEXP/2004/27"
"2103",-6.934,55.325,"CEXP","CSIreOT4/CEXP/2004/30"
"2104",-8.196,55.357,"CEXP","CSIreOT4/CEXP/2004/34"
"2105",-6.9,55.369,"CEXP","CSIreOT4/CEXP/2004/31"
"2106",-7.004,55.374,"CEXP","CSIreOT4/CEXP/2004/29"
"2107",-8.908,50.624,"CEXP","CSIreOT4/CEXP/2004/80"
"2108",-6.331,51.22,"CEXP","CSIreOT4/CEXP/2004/109"
"2109",-6.361,51.412,"CEXP","CSIreOT4/CEXP/2004/108"
"2110",-9.252,55.407,"CEXP","CSIreOT4/CEXP/2004/11"
"2111",-9.265,55.458,"CEXP","CSIreOT4/CEXP/2004/159"
"2112",-8.8,55.992,"CEXP","CSIreOT4/CEXP/2004/14"
"2113",-10.607,50.577,"CEXP","CSIreOT4/CEXP/2004/55"
"2114",-11.105,51.602,"CEXP","CSIreOT4/CEXP/2004/50"
"2115",-9.696,50.495,"CEXP","CSIreOT4/CEXP/2004/78"
"2116",-9.259,50.749,"CEXP","CSIreOT4/CEXP/2004/79"
"2117",-9.491,54.484,"CEXP","CSIreOT4/CEXP/2004/166"
"2118",-10.867,53.736,"CEXP","CSIreOT4/CEXP/2004/43"
"2119",-10.415,50.87,"CEXP","CSIreOT4/CEXP/2005/71"
"2120",-10.737,53.762,"CEXP","CSIreOT4/CEXP/2005/104"
"2121",-10.049,50.507,"CEXP","CSIreOT4/CEXP/2005/52"
"2122",-7.34,50.65,"CEXP","CSIreOT4/CEXP/2005/37"
"2123",-6.187,51.62,"CEXP","CSIreOT4/CEXP/2005/27"
"2124",-7.634,50.989,"CEXP","CSIreOT4/CEXP/2005/48"
"2125",-6.6,51.218,"CEXP","CSIreOT4/CEXP/2005/33"
"2126",-8.256,51.645,"CEXP","CSIreOT4/CEXP/2005/16"
"2127",-8.781,54.87,"CEXP","CSIreOT4/CEXP/2005/141"
"2128",-6.895,55.368,"CEXP","CSIreOT4/CEXP/2005/136"
"2129",-7.768,55.515,"CEXP","CSIreOT4/CEXP/2005/140"
"2130",-7.085,55.535,"CEXP","CSIreOT4/CEXP/2005/135"
"2131",-7.324,55.623,"CEXP","CSIreOT4/CEXP/2005/134"
"2132",-8.286,55.639,"CEXP","CSIreOT4/CEXP/2005/127"
"2133",-8.629,55.665,"CEXP","CSIreOT4/CEXP/2005/128"
"2134",-7.765,56.205,"CEXP","CSIreOT4/CEXP/2005/120"
"2135",-9.253,55.438,"CEXP","CSIreOT4/CEXP/2005/118"
"2136",-8.993,55.817,"CEXP","CSIreOT4/CEXP/2005/116"
"2137",-8.865,56.008,"CEXP","CSIreOT4/CEXP/2005/115"
"2138",-8.034,56.327,"CEXP","CSIreOT4/CEXP/2005/119"
"2139",-9.402,54.972,"CEXP","CSIreOT4/CEXP/2005/111"
"2140",-9.002,55.081,"CEXP","CSIreOT4/CEXP/2005/113"
"2141",-6.491,55.294,"CEXP","CSIreOT4/CEXP/2005/137"
"2142",-6.322,55.346,"CEXP","CSIreOT4/CEXP/2005/138"
"2143",-9.166,55.611,"CEXP","CSIreOT4/CEXP/2005/117"
"2144",-9.103,56.228,"CEXP","CSIreOT4/CEXP/2005/114"
"2145",-10.635,50.577,"CEXP","CSIreOT4/CEXP/2005/66"
"2146",-8.037,50.53,"CEXP","CSIreOT4/CEXP/2006/136"
"2147",-8.88,50.604,"CEXP","CSIreOT4/CEXP/2006/133"
"2148",-8.209,50.64,"CEXP","CSIreOT4/CEXP/2006/135"
"2149",-7.618,50.652,"CEXP","CSIreOT4/CEXP/2006/138"
"2150",-7.907,50.702,"CEXP","CSIreOT4/CEXP/2006/137"
"2151",-9.159,50.518,"CEXP","CSIreOT4/CEXP/2006/132"
"2152",-10.578,50.584,"CEXP","CSIreOT4/CEXP/2006/127"
"2153",-10.762,50.718,"CEXP","CSIreOT4/CEXP/2006/126"
"2154",-10.281,50.759,"CEXP","CSIreOT4/CEXP/2006/128"
"2155",-6.013,51.376,"CEXP","CSIreOT4/CEXP/2006/144"
"2156",-6.374,51.389,"CEXP","CSIreOT4/CEXP/2006/145"
"2157",-5.786,51.495,"CEXP","CSIreOT4/CEXP/2006/143"
"2158",-6.601,51.217,"CEXP","CSIreOT4/CEXP/2006/147"
"2159",-6.335,51.233,"CEXP","CSIreOT4/CEXP/2006/146"
"2160",-7.78,51.338,"CEXP","CSIreOT4/CEXP/2006/161"
"2161",-8.073,51.034,"CEXP","CSIreOT4/CEXP/2006/165"
"2162",-8.788,51.1,"CEXP","CSIreOT4/CEXP/2006/170"
"2163",-5.494,51.464,"CEXP","CSIreOT4/CEXP/2006/142"
"2164",-8.584,54.518,"CEXP","CSIreOT4/CEXP/2006/78"
"2165",-8.862,54.631,"CEXP","CSIreOT4/CEXP/2006/77"
"2166",-8.786,54.869,"CEXP","CSIreOT4/CEXP/2006/76"
"2167",-7.915,55.21,"CEXP","CSIreOT4/CEXP/2006/50"
"2168",-6.823,56.186,"CEXP","CSIreOT4/CEXP/2006/65"
"2169",-7.593,55.617,"CEXP","CSIreOT4/CEXP/2006/53"
"2170",-7.326,55.627,"CEXP","CSIreOT4/CEXP/2006/54"
"2171",-7.06,55.875,"CEXP","CSIreOT4/CEXP/2006/63"
"2172",-7.047,56.053,"CEXP","CSIreOT4/CEXP/2006/64"
"2173",-7.587,55.213,"CEXP","CSIreOT4/CEXP/2006/55"
"2174",-8.195,55.357,"CEXP","CSIreOT4/CEXP/2006/52"
"2175",-6.898,55.369,"CEXP","CSIreOT4/CEXP/2006/60"
"2176",-7.047,55.395,"CEXP","CSIreOT4/CEXP/2006/59"
"2177",-7.06,55.463,"CEXP","CSIreOT4/CEXP/2006/58"
"2178",-9.252,55.408,"CEXP","CSIreOT4/CEXP/2006/36"
"2179",-8.993,55.798,"CEXP","CSIreOT4/CEXP/2006/39"
"2180",-8.812,55.995,"CEXP","CSIreOT4/CEXP/2006/40"
"2181",-8.761,56.158,"CEXP","CSIreOT4/CEXP/2006/73"
"2182",-9.63,54.779,"CEXP","CSIreOT4/CEXP/2006/28"
"2183",-9.402,54.972,"CEXP","CSIreOT4/CEXP/2006/29"
"2184",-9.003,55.083,"CEXP","CSIreOT4/CEXP/2006/75"
"2185",-9.168,55.58,"CEXP","CSIreOT4/CEXP/2006/37"
"2186",-8.869,55.629,"CEXP","CSIreOT4/CEXP/2006/38"
"2187",-8.056,55.757,"CEXP","CSIreOT4/CEXP/2006/44"
"2188",-9.821,52.543,"CEXP","CSIreOT4/CEXP/2006/182"
"2189",-9.918,54.296,"CEXP","CSIreOT4/CEXP/2006/83"
"2190",-9.643,54.342,"CEXP","CSIreOT4/CEXP/2006/82"
"2191",-9.462,50.603,"CEXP","CSIreOT4/CEXP/2006/131"
"2192",-9.918,54.296,"CEXP","CSIreOT4/CEXP/2007/64"
"2193",-9.629,54.341,"CEXP","CSIreOT4/CEXP/2007/63"
"2194",-9.515,54.484,"CEXP","CSIreOT4/CEXP/2007/62"
"2195",-11.486,52.761,"CEXP","CSIreOT4/CEXP/2007/86"
"2196",-10.867,53.738,"CEXP","CSIreOT4/CEXP/2007/75"
"2197",-11.051,53.833,"CEXP","CSIreOT4/CEXP/2007/74"
"2198",-11.392,53.691,"CEXP","CSIreOT4/CEXP/2007/71"
"2199",-11.122,51.618,"CEXP","CSIreOT4/CEXP/2007/96"
"2200",-10.896,50.846,"CEXP","CSIreOT4/CEXP/2007/102"
"2201",-9.596,50.833,"CEXP","CSIreOT4/CEXP/2007/114"
"2202",-9.763,50.346,"CEXP","CSIreOT4/CEXP/2007/111"
"2203",-9.397,50.341,"CEXP","CSIreOT4/CEXP/2007/112"
"2204",-10.763,51.823,"CEXP","CSIreOT4/CEXP/2007/169"
"2205",-11.359,52.195,"CEXP","CSIreOT4/CEXP/2007/166"
"2206",-9.94,50.748,"CEXP","CSIreOT4/CEXP/2007/113"
"2207",-10.748,50.718,"CEXP","CSIreOT4/CEXP/2007/104"
"2208",-10.458,50.545,"CEXP","CSIreOT4/CEXP/2007/109"
"2209",-9.14,50.519,"CEXP","CSIreOT4/CEXP/2007/117"
"2210",-10.085,50.517,"CEXP","CSIreOT4/CEXP/2007/110"
"2211",-10.551,50.347,"CEXP","CSIreOT4/CEXP/2007/108"
"2212",-9.593,51.102,"CEXP","CSIreOT4/CEXP/2007/158"
"2213",-9.3,50.895,"CEXP","CSIreOT4/CEXP/2007/156"
"2214",-9.268,50.751,"CEXP","CSIreOT4/CEXP/2007/115"
"2215",-9.464,50.603,"CEXP","CSIreOT4/CEXP/2007/116"
"2216",-8.067,51.034,"CEXP","CSIreOT4/CEXP/2007/149"
"2217",-7.746,50.912,"CEXP","CSIreOT4/CEXP/2007/148"
"2218",-6.6,51.218,"CEXP","CSIreOT4/CEXP/2007/143"
"2219",-6.332,51.248,"CEXP","CSIreOT4/CEXP/2007/142"
"2220",-7.183,51.299,"CEXP","CSIreOT4/CEXP/2007/145"
"2221",-7.338,50.65,"CEXP","CSIreOT4/CEXP/2007/122"
"2222",-7.617,50.65,"CEXP","CSIreOT4/CEXP/2007/121"
"2223",-8.915,50.63,"CEXP","CSIreOT4/CEXP/2007/155"
"2224",-8.247,50.623,"CEXP","CSIreOT4/CEXP/2007/119"
"2225",-8.615,50.558,"CEXP","CSIreOT4/CEXP/2007/118"
"2226",-8.771,51.1,"CEXP","CSIreOT4/CEXP/2007/153"
"2227",-7.567,51.035,"CEXP","CSIreOT4/CEXP/2007/147"
"2228",-5.858,51.756,"CEXP","CSIreOT4/CEXP/2007/138"
"2229",-7.409,51.182,"CEXP","CSIreOT4/CEXP/2007/146"
"2230",-6.135,51.177,"CEXP","CSIreOT4/CEXP/2007/180"
"2231",-6.362,51.411,"CEXP","CSIreOT4/CEXP/2007/141"
"2232",-6.114,51.474,"CEXP","CSIreOT4/CEXP/2007/179"
"2233",-5.794,51.499,"CEXP","CSIreOT4/CEXP/2007/127"
"2234",-5.498,51.465,"CEXP","CSIreOT4/CEXP/2007/126"
"2235",-7.25,51.65,"CEXP","CSIreOT4/CEXP/2007/133"
"2236",-8.865,54.632,"CEXP","CSIreOT4/CEXP/2007/57"
"2237",-8.787,54.869,"CEXP","CSIreOT4/CEXP/2007/56"
"2238",-9.254,55.439,"CEXP","CSIreOT4/CEXP/2008/48"
"2239",-9.267,50.752,"CEXP","CSIreOT4/CEXP/2008/158"
"2240",-8.062,50.52,"CEXP","CSIreOT4/CEXP/2008/146"
"2241",-8.614,50.558,"CEXP","CSIreOT4/CEXP/2008/144"
"2242",-8.908,50.623,"CEXP","CSIreOT4/CEXP/2008/143"
"2243",-8.242,50.624,"CEXP","CSIreOT4/CEXP/2008/145"
"2244",-7.613,50.638,"CEXP","CSIreOT4/CEXP/2008/148"
"2245",-7.34,50.65,"CEXP","CSIreOT4/CEXP/2008/149"
"2246",-8.854,51.186,"CEXP","CSIreOT4/CEXP/2008/128"
"2247",-6.337,51.218,"CEXP","CSIreOT4/CEXP/2008/153"
"2248",-7.889,50.701,"CEXP","CSIreOT4/CEXP/2008/147"
"2249",-8.071,51.035,"CEXP","CSIreOT4/CEXP/2008/106"
"2250",-5.086,51.086,"CEXP","CSIreOT4/CEXP/2008/167"
"2251",-5.265,51.449,"CEXP","CSIreOT4/CEXP/2008/166"
"2252",-10.038,53.839,"CEXP","CSIreOT4/CEXP/2008/59"
"2253",-9.919,54.301,"CEXP","CSIreOT4/CEXP/2008/58"
"2254",-9.623,54.339,"CEXP","CSIreOT4/CEXP/2008/57"
"2255",-10.247,53.298,"CEXP","CSIreOT4/CEXP/2008/54"
"2256",-10.342,53.716,"CEXP","CSIreOT4/CEXP/2008/60"
"2257",-9.684,54.502,"CEXP","CSIreOT4/CEXP/2008/56"
"2258",-11.485,52.76,"CEXP","CSIreOT4/CEXP/2008/83"
"2259",-11.232,53.031,"CEXP","CSIreOT4/CEXP/2008/81"
"2260",-10.553,53.874,"CEXP","CSIreOT4/CEXP/2008/61"
"2261",-10.705,54.133,"CEXP","CSIreOT4/CEXP/2008/62"
"2262",-11.95,53.104,"CEXP","CSIreOT4/CEXP/2008/77"
"2263",-11.548,53.579,"CEXP","CSIreOT4/CEXP/2008/70"
"2264",-11.352,53.698,"CEXP","CSIreOT4/CEXP/2008/69"
"2265",-9.712,50.138,"CEXP","CSIreOT4/CEXP/2008/155"
"2266",-9.76,50.346,"CEXP","CSIreOT4/CEXP/2008/141"
"2267",-10.554,50.35,"CEXP","CSIreOT4/CEXP/2008/138"
"2268",-9.36,50.469,"CEXP","CSIreOT4/CEXP/2008/159"
"2269",-10.662,50.576,"CEXP","CSIreOT4/CEXP/2008/139"
"2270",-9.944,50.746,"CEXP","CSIreOT4/CEXP/2008/157"
"2271",-10.809,51.634,"CEXP","CSIreOT4/CEXP/2008/174"
"2272",-9.543,50.836,"CEXP","CSIreOT4/CEXP/2008/170"
"2273",-10.884,50.846,"CEXP","CSIreOT4/CEXP/2008/133"
"2274",-10.067,50.512,"CEXP","CSIreOT4/CEXP/2008/140"
"2275",-7.213,55.979,"CEXP","CSIreOT4/CEXP/2009/32"
"2276",-7.971,55.924,"CEXP","CSIreOT4/CEXP/2009/37"
"2277",-6.673,55.922,"CEXP","CSIreOT4/CEXP/2009/30"
"2278",-7.064,55.868,"CEXP","CSIreOT4/CEXP/2009/31"
"2279",-8.365,55.818,"CEXP","CSIreOT4/CEXP/2009/36"
"2280",-8.629,55.665,"CEXP","CSIreOT4/CEXP/2009/50"
"2281",-7.537,55.616,"CEXP","CSIreOT4/CEXP/2009/43"
"2282",-8.267,55.593,"CEXP","CSIreOT4/CEXP/2009/49"
"2283",-7.748,55.534,"CEXP","CSIreOT4/CEXP/2009/44"
"2284",-7.028,55.508,"CEXP","CSIreOT4/CEXP/2009/41"
"2285",-7.363,55.502,"CEXP","CSIreOT4/CEXP/2009/42"
"2286",-8.602,55.45,"CEXP","CSIreOT4/CEXP/2009/51"
"2287",-7.98,55.396,"CEXP","CSIreOT4/CEXP/2009/45"
"2288",-6.828,55.368,"CEXP","CSIreOT4/CEXP/2009/40"
"2289",-8.193,55.356,"CEXP","CSIreOT4/CEXP/2009/48"
"2290",-8.707,55.273,"CEXP","CSIreOT4/CEXP/2009/52"
"2291",-7.583,55.246,"CEXP","CSIreOT4/CEXP/2009/46"
"2292",-8.82,54.462,"CEXP","CSIreOT4/CEXP/2009/64"
"2293",-9.265,54.321,"CEXP","CSIreOT4/CEXP/2009/65"
"2294",-9.907,54.304,"CEXP","CSIreOT4/CEXP/2009/60"
"2295",-10.694,54.152,"CEXP","CSIreOT4/CEXP/2009/62"
"2296",-10.557,53.878,"CEXP","CSIreOT4/CEXP/2009/69"
"2297",-10.875,53.716,"CEXP","CSIreOT4/CEXP/2009/70"
"2298",-11.261,52.891,"CEXP","CSIreOT4/CEXP/2009/173"
"2299",-6.249,52.008,"CEXP","CSIreOT4/CEXP/2009/87"
"2300",-6.079,51.835,"CEXP","CSIreOT4/CEXP/2009/88"
"2301",-5.893,51.736,"CEXP","CSIreOT4/CEXP/2009/89"
"2302",-5.816,51.514,"CEXP","CSIreOT4/CEXP/2009/90"
"2303",-6.011,51.362,"CEXP","CSIreOT4/CEXP/2009/95"
"2304",-6.327,51.246,"CEXP","CSIreOT4/CEXP/2009/98"
"2305",-5.951,51.216,"CEXP","CSIreOT4/CEXP/2009/94"
"2306",-6.603,51.216,"CEXP","CSIreOT4/CEXP/2009/99"
"2307",-8.858,51.1,"CEXP","CSIreOT4/CEXP/2009/122"
"2308",-7.514,51.059,"CEXP","CSIreOT4/CEXP/2009/101"
"2309",-7.751,50.906,"CEXP","CSIreOT4/CEXP/2009/102"
"2310",-8.893,50.871,"CEXP","CSIreOT4/CEXP/2009/132"
"2311",-8.913,50.628,"CEXP","CSIreOT4/CEXP/2009/120"
"2312",-8.243,50.624,"CEXP","CSIreOT4/CEXP/2009/105"
"2313",-10.648,50.577,"CEXP","CSIreOT4/CEXP/2009/113"
"2314",-8.612,50.561,"CEXP","CSIreOT4/CEXP/2009/121"
"2315",-8.028,50.533,"CEXP","CSIreOT4/CEXP/2009/104"
"2316",-10.087,50.517,"CEXP","CSIreOT4/CEXP/2009/116"
"2317",-9.356,50.454,"CEXP","CSIreOT4/CEXP/2009/118"
"2318",-11.499,52.748,"CEXP","CSIreOT4/CEXP/2010/140"
"2319",-8.823,55.997,"CEXP","CSIreOT4/CEXP/2010/45"
"2320",-7.583,55.651,"CEXP","CSIreOT4/CEXP/2010/33"
"2321",-7.033,55.51,"CEXP","CSIreOT4/CEXP/2010/39"
"2322",-7.988,55.396,"CEXP","CSIreOT4/CEXP/2010/31"
"2323",-6.906,55.369,"CEXP","CSIreOT4/CEXP/2010/35"
